,player,player_upper,api_id,birthday,season_age,position,position_type,shoots,team,season,session,gp,toi,toi_gp,toi_perc,g,a1,a2,points,isf,iff,icf
1784,T.J. Oshie,T.J..OSHIE,8471698,1986-12-23,21.0,C,F,R,STL,20082009,R,56.0,135.92,2.43,36.14,5.0,3.0,4.0,12.0,14.0,33.0,40.0
1785,Tanner Glass,TANNER.GLASS,8470854,1983-11-29,24.0,L,F,L,FLA,20082009,R,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,Taylor Chorney,TAYLOR.CHORNEY,8471710,1987-04-27,21.0,D,D,L,EDM,20082009,R,2.0,0.18,0.09,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,Taylor Pyatt,TAYLOR.PYATT,8467881,1981-08-19,27.0,L,F,L,VAN,20082009,R,68.0,60.23,0.89,12.39,0.0,1.0,0.0,1.0,5.0,7.0,7.0
1788,Teddy Purcell,TEDDY.PURCELL,8473962,1985-09-08,23.0,R,F,R,L.A,20082009,R,39.0,108.43,2.78,41.89,2.0,4.0,4.0,10.0,20.0,29.0,42.0
1789,Teemu Selanne,TEEMU.SELANNE,8457981,1970-07-03,38.0,R,F,R,ANA,20082009,R,65.0,228.53,3.52,59.91,16.0,6.0,6.0,28.0,75.0,106.0,121.0
1790,Teppo Numminen,TEPPO.NUMMINEN,8449924,1968-07-03,40.0,D,D,R,BUF,20082009,R,56.0,108.93,1.95,27.18,1.0,0.0,5.0,6.0,9.0,11.0,17.0
1791,Theo Peckham,THEO.PECKHAM,8473525,1987-11-10,20.0,D,D,L,EDM,20082009,R,15.0,0.53,0.04,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,Thomas Pock,THOMAS.POCK,8469919,1981-12-02,26.0,D,D,L,NYI,20082009,R,59.0,14.93,0.25,4.09,0.0,0.0,0.0,0.0,1.0,1.0,4.0
1793,Thomas Vanek,THOMAS.VANEK,8470598,1984-01-19,24.0,L,F,R,BUF,20082009,R,72.0,276.45,3.84,56.85,19.0,5.0,1.0,25.0,73.0,106.0,117.0
1794,Tim Brent,TIM.BRENT,8470283,1984-03-10,24.0,C,F,R,CHI,20082009,R,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,Tim Conboy,TIM.CONBOY,8470101,1982-03-22,26.0,D,D,R,CAR,20082009,R,28.0,4.1,0.15,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,Tim Connolly,TIM.CONNOLLY,8467878,1981-05-07,27.0,C,F,R,BUF,20082009,R,47.0,183.23,3.9,57.42,5.0,7.0,6.0,18.0,38.0,51.0,64.0
1797,Tim Gleason,TIM.GLEASON,8469476,1983-01-29,25.0,D,D,L,CAR,20082009,R,69.0,26.03,0.38,5.04,0.0,1.0,0.0,1.0,2.0,5.0,13.0
1798,Tim Jackman,TIM.JACKMAN,8469490,1981-11-14,26.0,R,F,R,NYI,20082009,R,69.0,3.17,0.05,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,Tim Kennedy,TIM.KENNEDY,8471842,1986-04-30,22.0,L,F,L,BUF,20082009,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,Tim Sestito,TIM.SESTITO,8471636,1984-08-28,24.0,C,F,L,EDM,20082009,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,Tim Stapleton,TIM.STAPLETON,8472379,1982-07-19,26.0,R,F,R,TOR,20082009,R,4.0,12.6,3.15,47.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1802,Tim Wallace,TIM.WALLACE,8473734,1984-08-06,24.0,R,F,R,PIT,20082009,R,16.0,2.13,0.13,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,Tobias Enstrom,TOBIAS.ENSTROM,8470828,1984-11-05,23.0,D,D,L,ATL,20082009,R,82.0,270.42,3.3,47.14,2.0,4.0,8.0,14.0,26.0,30.0,44.0
1804,Toby Petersen,TOBY.PETERSEN,8467543,1978-10-27,29.0,C,F,L,DAL,20082009,R,57.0,10.3,0.18,2.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1805,Todd Bertuzzi,TODD.BERTUZZI,8459444,1975-02-02,33.0,R,F,L,CGY,20082009,R,64.0,260.52,4.07,55.14,5.0,5.0,5.0,15.0,37.0,47.0,55.0
1806,Todd Fedoruk,TODD.FEDORUK,8466292,1979-02-13,29.0,L,F,L,ARI,20082009,R,71.0,24.07,0.34,5.05,1.0,0.0,1.0,2.0,2.0,2.0,3.0
1807,Todd Marchant,TODD.MARCHANT,8459587,1973-08-12,35.0,C,F,L,ANA,20082009,R,72.0,27.67,0.38,6.51,0.0,0.0,0.0,0.0,2.0,2.0,2.0
1808,Todd White,TODD.WHITE,8466392,1975-05-21,33.0,C,F,L,ATL,20082009,R,82.0,349.77,4.27,60.97,11.0,11.0,11.0,33.0,53.0,62.0,70.0
1809,Tom Cavanagh,TOM.CAVANAGH,8469629,1982-03-24,26.0,C,F,L,S.J,20082009,R,17.0,1.8,0.11,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,Tom Gilbert,TOM.GILBERT,8470104,1983-01-10,25.0,D,D,R,EDM,20082009,R,82.0,233.9,2.85,40.9,2.0,3.0,11.0,16.0,26.0,34.0,41.0
1811,Tom Kostopoulos,TOM.KOSTOPOULOS,8466398,1979-01-24,29.0,R,F,R,MTL,20082009,R,77.0,27.97,0.36,5.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
1812,Tom Poti,TOM.POTI,8465012,1977-03-22,31.0,D,D,L,WSH,20082009,R,52.0,75.17,1.45,25.33,0.0,1.0,1.0,2.0,9.0,10.0,21.0
1813,Tom Preissing,TOM.PREISSING,8470575,1978-12-03,29.0,D,D,R,L.A,20082009,R,22.0,84.32,3.83,51.69,2.0,0.0,3.0,5.0,18.0,26.0,35.0
1814,Tom Wandell,TOM.WANDELL,8471807,1987-01-29,21.0,C,F,L,DAL,20082009,R,14.0,8.52,0.61,10.18,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1815,Tomas Fleischmann,TOMAS.FLEISCHMANN,8470039,1984-05-16,24.0,R,F,L,WSH,20082009,R,73.0,170.35,2.33,37.38,7.0,2.0,2.0,11.0,18.0,30.0,35.0
1816,Tomas Holmstrom,TOMAS.HOLMSTROM,8460743,1973-01-23,35.0,L,F,L,DET,20082009,R,52.0,168.92,3.25,50.77,8.0,2.0,2.0,12.0,28.0,39.0,43.0
1817,Tomas Kaberle,TOMAS.KABERLE,8465200,1978-03-02,30.0,D,D,L,TOR,20082009,R,55.0,263.47,4.79,70.85,3.0,5.0,10.0,18.0,33.0,50.0,80.0
1818,Tomas Kopecky,TOMAS.KOPECKY,8468518,1982-02-05,26.0,R,F,L,DET,20082009,R,78.0,23.57,0.3,4.63,1.0,2.0,1.0,4.0,3.0,6.0,7.0
1819,Tomas Mojzis,TOMAS.MOJZIS,8469689,1982-05-02,26.0,D,D,L,MIN,20082009,R,4.0,7.58,1.9,21.39,0.0,0.0,1.0,1.0,2.0,2.0,3.0
1820,Tomas Plekanec,TOMAS.PLEKANEC,8469521,1982-10-31,25.0,C,F,L,MTL,20082009,R,80.0,238.1,2.98,40.93,6.0,4.0,2.0,12.0,58.0,74.0,88.0
1821,Tomas Plihal,TOMAS.PLIHAL,8469587,1983-03-28,25.0,C/L,F,L,S.J,20082009,R,64.0,9.88,0.15,2.24,0.0,0.0,0.0,0.0,1.0,1.0,2.0
1822,Toni Lydman,TONI.LYDMAN,8465042,1977-09-25,30.0,D,D,L,BUF,20082009,R,79.0,92.42,1.17,16.86,0.0,1.0,4.0,5.0,16.0,18.0,27.0
1823,Travis Moen,TRAVIS.MOEN,8468635,1982-04-06,26.0,L,F,L,ANA,20082009,R,63.0,11.48,0.18,3.1,0.0,0.0,0.0,0.0,2.0,2.0,3.0
1824,Travis Moen,TRAVIS.MOEN,8468635,1982-04-06,26.0,L,F,L,S.J,20082009,R,19.0,3.03,0.16,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,Travis Zajac,TRAVIS.ZAJAC,8471233,1985-05-13,23.0,C,F,R,N.J,20082009,R,81.0,262.27,3.24,52.67,6.0,7.0,3.0,16.0,41.0,51.0,58.0
1826,Trent Hunter,TRENT.HUNTER,8467466,1980-07-05,28.0,R,F,R,NYI,20082009,R,55.0,191.52,3.48,52.27,5.0,3.0,2.0,10.0,30.0,45.0,53.0
1827,Trent Whitfield,TRENT.WHITFIELD,8465056,1977-06-17,31.0,C,F,L,STL,20082009,R,3.0,2.08,0.69,11.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1828,Trevor Daley,TREVOR.DALEY,8470110,1983-10-09,24.0,D,D,L,DAL,20082009,R,75.0,103.0,1.37,19.11,0.0,0.0,1.0,1.0,13.0,17.0,24.0
1829,Trevor Lewis,TREVOR.LEWIS,8473453,1987-01-08,21.0,C,F,R,L.A,20082009,R,6.0,0.32,0.05,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,Trevor Smith,TREVOR.SMITH,8473942,1985-02-08,23.0,C,F,L,NYI,20082009,R,7.0,0.68,0.1,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,Troy Bodie,TROY.BODIE,8470867,1985-01-25,23.0,R,F,R,ANA,20082009,R,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,Troy Brouwer,TROY.BROUWER,8471426,1985-08-17,23.0,R,F,R,CHI,20082009,R,69.0,165.73,2.4,34.61,4.0,2.0,1.0,7.0,20.0,25.0,29.0
1833,Tuomo Ruutu,TUOMO.RUUTU,8469462,1983-02-16,25.0,C/R,F,L,CAR,20082009,R,78.0,290.5,3.72,49.79,9.0,6.0,1.0,16.0,40.0,58.0,73.0
1834,Ty Wishart,TY.WISHART,8473501,1988-05-19,20.0,D,D,L,T.B,20082009,R,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,Tyler Arnason,TYLER.ARNASON,8467483,1979-03-16,29.0,C,F,L,COL,20082009,R,71.0,61.37,0.86,14.29,2.0,1.0,0.0,3.0,11.0,14.0,15.0
1836,Tyler Kennedy,TYLER.KENNEDY,8471311,1986-07-15,22.0,C,F,R,PIT,20082009,R,67.0,87.62,1.31,18.46,0.0,0.0,2.0,2.0,14.0,19.0,24.0
1837,Tyler Sloan,TYLER.SLOAN,8468846,1981-03-15,27.0,D,D,L,WSH,20082009,R,26.0,2.58,0.1,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,Tyson Strachan,TYSON.STRACHAN,8470729,1984-10-30,23.0,D,D,R,STL,20082009,R,30.0,8.95,0.3,4.21,0.0,0.0,0.0,0.0,1.0,3.0,3.0
1839,Valtteri Filppula,VALTTERI.FILPPULA,8470047,1984-03-20,24.0,C,F,L,DET,20082009,R,79.0,62.95,0.8,12.07,2.0,2.0,1.0,5.0,6.0,14.0,16.0
1840,Vernon Fiddler,VERNON.FIDDLER,8469759,1980-05-09,28.0,C/L,F,L,NSH,20082009,R,78.0,31.45,0.4,6.46,1.0,0.0,0.0,1.0,2.0,5.0,7.0
1841,Viktor Kozlov,VIKTOR.KOZLOV,8459428,1975-02-14,33.0,C,F,R,WSH,20082009,R,67.0,158.98,2.37,38.72,2.0,5.0,8.0,15.0,25.0,35.0,42.0
1842,Viktor Tikhonov,VIKTOR.TIKHONOV,8474588,1988-05-12,20.0,R,F,R,ARI,20082009,R,59.0,27.12,0.46,6.85,1.0,0.0,0.0,1.0,3.0,5.0,6.0
1843,Ville Koistinen,VILLE.KOISTINEN,8473385,1982-06-17,26.0,D,D,L,NSH,20082009,R,38.0,105.6,2.78,39.73,1.0,2.0,2.0,5.0,13.0,18.0,31.0
1844,Ville Leino,VILLE.LEINO,8474551,1983-10-06,24.0,L,F,L,DET,20082009,R,13.0,17.95,1.38,17.92,0.0,0.0,0.0,0.0,2.0,3.0,3.0
1845,Ville Peltonen,VILLE.PELTONEN,8459479,1973-05-24,35.0,L,F,L,FLA,20082009,R,77.0,35.77,0.46,7.07,0.0,1.0,1.0,2.0,4.0,7.0,11.0
1846,Vincent Lecavalier,VINCENT.LECAVALIER,8467329,1980-04-21,28.0,C,F,L,T.B,20082009,R,77.0,325.67,4.23,63.47,11.0,10.0,4.0,25.0,85.0,127.0,159.0
1847,Vinny Prospal,VINNY.PROSPAL,8459492,1975-02-17,33.0,C,F,L,T.B,20082009,R,82.0,270.22,3.3,49.17,8.0,6.0,3.0,17.0,59.0,78.0,86.0
1848,Vladimir Mihalik,VLADIMIR.MIHALIK,8471704,1987-01-29,21.0,D,D,L,T.B,20082009,R,11.0,0.07,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,Vladimir Sobotka,VLADIMIR.SOBOTKA,8471743,1987-07-02,21.0,C,F,L,BOS,20082009,R,25.0,1.7,0.07,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,Vyacheslav Kozlov,VYACHESLAV.KOZLOV,8456887,1972-05-03,36.0,L,F,L,ATL,20082009,R,82.0,347.08,4.23,60.5,12.0,15.0,16.0,43.0,44.0,56.0,70.0
1851,Wade Belak,WADE.BELAK,8460502,1976-07-03,32.0,R,F,R,FLA,20082009,R,15.0,0.32,0.02,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,Wade Belak,WADE.BELAK,8460502,1976-07-03,32.0,R,F,R,NSH,20082009,R,38.0,0.77,0.02,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,Wade Brookbank,WADE.BROOKBANK,8469044,1977-09-29,30.0,L,F,L,CAR,20082009,R,27.0,0.6,0.02,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,Wade Redden,WADE.REDDEN,8462033,1977-06-12,31.0,D,D,L,NYR,20082009,R,81.0,291.15,3.59,53.08,2.0,2.0,4.0,8.0,57.0,79.0,110.0
1855,Warren Peters,WARREN.PETERS,8468887,1982-07-10,26.0,C,F,L,CGY,20082009,R,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,Wayne Primeau,WAYNE.PRIMEAU,8460507,1976-06-04,32.0,C,F,L,CGY,20082009,R,24.0,2.05,0.09,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,Wayne Simmonds,WAYNE.SIMMONDS,8474190,1988-08-26,20.0,R,F,R,L.A,20082009,R,81.0,21.55,0.27,3.8,2.0,2.0,1.0,5.0,3.0,6.0,6.0
1858,Wes O'Neill,WES.O'NEILL,8471327,1986-03-03,22.0,D,D,L,COL,20082009,R,3.0,0.13,0.04,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,Willie Mitchell,WILLIE.MITCHELL,8465185,1977-04-23,31.0,D,D,L,VAN,20082009,R,81.0,23.32,0.29,4.09,0.0,0.0,0.0,0.0,3.0,6.0,7.0
1860,Wojtek Wolski,WOJTEK.WOLSKI,8471234,1986-02-24,22.0,L,F,L,COL,20082009,R,78.0,203.67,2.61,41.96,2.0,5.0,4.0,11.0,27.0,35.0,54.0
1861,Yan Stastny,YAN.STASTNY,8470223,1982-09-30,25.0,C,F,L,STL,20082009,R,34.0,6.08,0.18,2.5,0.0,0.0,0.0,0.0,4.0,5.0,5.0
1862,Yannick Weber,YANNICK.WEBER,8474134,1988-09-23,19.0,D,D,R,MTL,20082009,R,3.0,15.97,5.32,57.5,0.0,0.0,1.0,1.0,3.0,4.0,8.0
1863,Zach Bogosian,ZACH.BOGOSIAN,8474567,1990-07-15,18.0,D,D,R,ATL,20082009,R,47.0,52.5,1.12,14.84,2.0,2.0,1.0,5.0,13.0,17.0,22.0
1864,Zach Boychuk,ZACH.BOYCHUK,8474576,1989-10-04,18.0,C,F,L,CAR,20082009,R,2.0,0.17,0.08,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,Zach Parise,ZACH.PARISE,8470610,1984-07-28,24.0,L,F,L,N.J,20082009,R,81.0,294.78,3.64,59.2,14.0,9.0,8.0,31.0,96.0,122.0,139.0
1866,Zack Smith,ZACK.SMITH,8474250,1988-04-05,20.0,C,F,L,OTT,20082009,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,Zack Stortini,ZACK.STORTINI,8470687,1985-09-11,23.0,R,F,R,EDM,20082009,R,52.0,3.2,0.06,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,Zbynek Michalek,ZBYNEK.MICHALEK,8469760,1982-12-23,25.0,D,D,R,ARI,20082009,R,80.0,53.98,0.67,9.94,1.0,1.0,0.0,2.0,4.0,7.0,7.0
1869,Zdeno Chara,ZDENO.CHARA,8465009,1977-03-18,31.0,D,D,L,BOS,20082009,R,79.0,294.67,3.73,61.48,11.0,9.0,8.0,28.0,78.0,112.0,148.0
1870,Zenon Konopka,ZENON.KONOPKA,8469820,1981-01-02,27.0,C,F,L,T.B,20082009,R,7.0,0.13,0.02,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,Aaron Gagnon,AARON.GAGNON,8471451,1986-04-24,23.0,C,F,R,DAL,20092010,R,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,Aaron Johnson,AARON.JOHNSON,8469534,1983-04-30,26.0,D,D,L,CGY,20092010,R,22.0,2.73,0.12,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,Aaron Johnson,AARON.JOHNSON,8469534,1983-04-30,26.0,D,D,L,EDM,20092010,R,19.0,35.22,1.85,32.46,0.0,0.0,1.0,1.0,2.0,4.0,8.0
1874,Aaron Rome,AARON.ROME,8470310,1983-09-27,25.0,D,D,L,VAN,20092010,R,49.0,19.55,0.4,6.67,0.0,0.0,0.0,0.0,7.0,8.0,9.0
1875,Aaron Voros,AARON.VOROS,8469672,1981-07-02,28.0,L,F,L,NYR,20092010,R,41.0,2.03,0.05,0.86,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1876,Aaron Ward,AARON.WARD,8458519,1973-01-17,36.0,D,D,R,ANA,20092010,R,16.0,1.07,0.07,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,Aaron Ward,AARON.WARD,8458519,1973-01-17,36.0,D,D,R,CAR,20092010,R,59.0,15.72,0.27,4.01,0.0,0.0,0.0,0.0,2.0,3.0,4.0
1878,Adam Burish,ADAM.BURISH,8470063,1983-01-06,26.0,R,F,R,CHI,20092010,R,13.0,0.07,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,Adam Foote,ADAM.FOOTE,8456283,1971-07-10,38.0,D,D,R,COL,20092010,R,67.0,14.9,0.22,3.69,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1880,Adam Mair,ADAM.MAIR,8466216,1979-02-15,30.0,C,F,R,BUF,20092010,R,69.0,4.0,0.06,0.99,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1881,Adam McQuaid,ADAM.MCQUAID,8471717,1986-10-12,22.0,D,D,R,BOS,20092010,R,18.0,0.12,0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,Adam Pardy,ADAM.PARDY,8471385,1984-03-29,25.0,D,D,L,CGY,20092010,R,57.0,16.63,0.29,5.24,0.0,0.0,0.0,0.0,4.0,4.0,5.0
1883,Adrian Aucoin,ADRIAN.AUCOIN,8459053,1973-07-03,36.0,D,D,R,ARI,20092010,R,80.0,261.4,3.27,50.52,1.0,5.0,5.0,11.0,39.0,64.0,90.0
1884,Alec Martinez,ALEC.MARTINEZ,8474166,1987-07-26,22.0,D,D,L,L.A,20092010,R,4.0,1.78,0.45,7.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1885,Ales Hemsky,ALES.HEMSKY,8469466,1983-08-13,26.0,R,F,R,EDM,20092010,R,21.0,81.97,3.9,54.46,3.0,4.0,0.0,7.0,17.0,20.0,28.0
1886,Ales Kotalik,ALES.KOTALIK,8467502,1978-12-23,30.0,R,F,R,CGY,20092010,R,26.0,53.77,2.07,38.02,1.0,0.0,0.0,1.0,6.0,9.0,17.0
1887,Ales Kotalik,ALES.KOTALIK,8467502,1978-12-23,30.0,R,F,R,NYR,20092010,R,45.0,165.78,3.68,60.62,4.0,2.0,10.0,16.0,40.0,65.0,82.0
1888,Alex Bolduc,ALEX.BOLDUC,8470719,1985-06-26,24.0,C,F,L,VAN,20092010,R,15.0,0.97,0.06,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,Alex Burrows,ALEX.BURROWS,8470358,1981-04-11,28.0,L,F,L,VAN,20092010,R,82.0,114.65,1.4,22.54,4.0,3.0,0.0,7.0,16.0,21.0,27.0
1890,Alex Edler,ALEX.EDLER,8471303,1986-04-21,23.0,D,D,L,VAN,20092010,R,76.0,229.7,3.02,48.63,2.0,10.0,7.0,19.0,39.0,59.0,95.0
1891,Alex Frolov,ALEX.FROLOV,8468500,1982-06-19,27.0,L,F,R,L.A,20092010,R,80.0,180.62,2.26,37.88,4.0,3.0,4.0,11.0,32.0,40.0,52.0
1892,Alex Giroux,ALEX.GIROUX,8468086,1981-06-16,28.0,L,F,L,WSH,20092010,R,9.0,13.78,1.53,18.75,0.0,0.0,0.0,0.0,6.0,8.0,9.0
1893,Alex Goligoski,ALEX.GOLIGOSKI,8471274,1985-07-30,24.0,D,D,L,PIT,20092010,R,68.0,257.52,3.79,58.8,2.0,6.0,9.0,17.0,30.0,42.0,71.0
1894,Alex Kovalev,ALEX.KOVALEV,8458529,1973-02-24,36.0,R,F,L,OTT,20092010,R,75.0,246.35,3.28,55.26,4.0,5.0,5.0,14.0,34.0,46.0,68.0
1895,Alex Ovechkin,ALEX.OVECHKIN,8471214,1985-09-17,23.0,L,F,R,WSH,20092010,R,71.0,361.95,5.1,85.48,13.0,11.0,11.0,35.0,99.0,162.0,244.0
1896,Alex Picard,ALEX.PICARD,8470678,1985-07-05,24.0,D,D,L,CAR,20092010,R,9.0,4.08,0.45,6.39,0.0,0.0,0.0,0.0,1.0,2.0,3.0
1897,Alex Picard,ALEX.PICARD,8470678,1985-07-05,24.0,D,D,L,OTT,20092010,R,43.0,81.25,1.89,36.04,1.0,1.0,3.0,5.0,14.0,19.0,25.0
1898,Alex Picard (L),ALEX.PICARD2,8471221,1985-10-09,23.0,L,F,L,CBJ,20092010,R,9.0,1.12,0.12,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,Alex Pietrangelo,ALEX.PIETRANGELO,8474565,1990-01-18,19.0,D,D,R,STL,20092010,R,9.0,24.15,2.68,45.72,0.0,0.0,1.0,1.0,0.0,2.0,8.0
1900,Alex Plante,ALEX.PLANTE,8474046,1989-05-09,20.0,D,D,R,EDM,20092010,R,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,Alex Semin,ALEX.SEMIN,8470120,1984-03-03,25.0,L/R,F,R,WSH,20092010,R,73.0,245.65,3.37,57.9,8.0,10.0,9.0,27.0,53.0,78.0,110.0
1902,Alex Steen,ALEX.STEEN,8470257,1984-03-01,25.0,C,F,L,STL,20092010,R,68.0,182.6,2.69,44.89,7.0,3.0,6.0,16.0,53.0,68.0,105.0
1903,Alex Sulzer,ALEX.SULZER,8470685,1984-05-30,25.0,D,D,L,NSH,20092010,R,20.0,3.8,0.19,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,Alex Tanguay,ALEX.TANGUAY,8467338,1979-11-21,29.0,L,F,L,T.B,20092010,R,80.0,159.38,1.99,31.07,3.0,1.0,3.0,7.0,11.0,13.0,17.0
1905,Alexei Ponikarovsky,ALEXEI.PONIKAROVSKY,8467412,1980-04-09,29.0,L,F,L,PIT,20092010,R,16.0,51.78,3.24,51.56,1.0,1.0,2.0,4.0,7.0,9.0,9.0
1906,Alexei Ponikarovsky,ALEXEI.PONIKAROVSKY,8467412,1980-04-09,29.0,L,F,L,TOR,20092010,R,60.0,162.28,2.7,42.78,4.0,1.0,2.0,7.0,20.0,32.0,38.0
1907,Anders Eriksson,ANDERS.ERIKSSON,8459443,1975-01-09,34.0,D,D,L,ARI,20092010,R,12.0,9.87,0.82,10.72,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1908,Anders Eriksson,ANDERS.ERIKSSON,8459443,1975-01-09,34.0,D,D,L,NYR,20092010,R,8.0,11.77,1.47,30.83,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1909,Andre Deveaux,ANDRE.DEVEAUX,8470301,1984-02-23,25.0,C,F,R,TOR,20092010,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,Andreas Lilja,ANDREAS.LILJA,8468534,1975-07-13,34.0,D,D,L,DET,20092010,R,20.0,0.32,0.02,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,Andreas Nodl,ANDREAS.NODL,8473568,1987-02-28,22.0,R,F,L,PHI,20092010,R,10.0,0.3,0.03,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,Andreas Thuresson,ANDREAS.THURESSON,8474154,1987-11-18,21.0,R,F,R,NSH,20092010,R,22.0,4.53,0.21,3.54,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1913,Andrei Kostitsyn,ANDREI.KOSTITSYN,8470603,1985-02-03,24.0,L,F,L,MTL,20092010,R,57.0,130.45,2.29,44.52,6.0,0.0,3.0,9.0,28.0,42.0,47.0
1914,Andrei Loktionov,ANDREI.LOKTIONOV,8474681,1990-05-30,19.0,C,F,L,L.A,20092010,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,Andrei Markov,ANDREI.MARKOV,8467496,1978-12-20,30.0,D,D,L,MTL,20092010,R,44.0,153.02,3.48,63.94,4.0,7.0,5.0,16.0,25.0,39.0,58.0
1916,Andrej Meszaros,ANDREJ.MESZAROS,8471236,1985-10-13,23.0,D,D,L,T.B,20092010,R,81.0,166.27,2.05,32.14,2.0,5.0,0.0,7.0,33.0,45.0,63.0
1917,Andrej Sekera,ANDREJ.SEKERA,8471284,1986-06-08,23.0,D,D,L,BUF,20092010,R,49.0,75.05,1.53,22.8,0.0,0.0,1.0,1.0,9.0,13.0,20.0
1918,Andrew Alberts,ANDREW.ALBERTS,8469626,1981-06-30,28.0,D,D,L,CAR,20092010,R,61.0,3.78,0.06,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,Andrew Alberts,ANDREW.ALBERTS,8469626,1981-06-30,28.0,D,D,L,VAN,20092010,R,14.0,0.87,0.06,1.01,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1920,Andrew Bodnarchuk,ANDREW.BODNARCHUK,8473550,1988-07-11,21.0,D,D,L,BOS,20092010,R,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,Andrew Brunette,ANDREW.BRUNETTE,8459596,1973-08-24,36.0,L,F,L,MIN,20092010,R,81.0,261.9,3.23,53.38,12.0,8.0,5.0,25.0,47.0,58.0,63.0
1922,Andrew Cogliano,ANDREW.COGLIANO,8471699,1987-06-14,22.0,C,F,L,EDM,20092010,R,81.0,73.7,0.91,15.2,1.0,1.0,1.0,3.0,10.0,12.0,14.0
1923,Andrew Ebbett,ANDREW.EBBETT,8473682,1983-01-02,26.0,C,F,L,ANA,20092010,R,2.0,2.92,1.46,48.48,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1924,Andrew Ebbett,ANDREW.EBBETT,8473682,1983-01-02,26.0,C,F,L,CHI,20092010,R,10.0,2.52,0.25,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
