,player,player_upper,api_id,birthday,season_age,position,position_type,shoots,team,season,session,gp,toi,toi_gp,toi_perc,g,a1,a2,points,isf,iff,icf
2008,Brian Pothier,BRIAN.POTHIER,8468427,1977-04-15,32.0,D,D,L,WSH,20092010,R,41.0,661.25,16.13,33.56,2.0,2.0,4.0,8.0,48.0,63.0,101.0
2009,Brian Rafalski,BRIAN.RAFALSKI,8467856,1973-09-28,35.0,D,D,R,DET,20092010,R,78.0,1482.67,19.01,38.91,1.0,10.0,9.0,20.0,90.0,134.0,184.0
2010,Brian Rolston,BRIAN.ROLSTON,8458525,1973-02-21,36.0,R,F,L,N.J,20092010,R,80.0,1068.07,13.35,26.71,12.0,8.0,3.0,23.0,169.0,218.0,275.0
2011,Brian Sutherby,BRIAN.SUTHERBY,8468506,1982-03-01,27.0,C,F,L,DAL,20092010,R,45.0,370.82,8.24,16.98,5.0,3.0,1.0,9.0,48.0,53.0,70.0
2012,Brian Willsie,BRIAN.WILLSIE,8465113,1978-03-16,31.0,R,F,R,COL,20092010,R,4.0,36.82,9.2,19.18,0.0,0.0,0.0,0.0,2.0,3.0,5.0
2013,Brock Trotter,BROCK.TROTTER,8474436,1987-01-16,22.0,L,F,R,MTL,20092010,R,2.0,15.77,7.88,15.58,0.0,0.0,0.0,0.0,5.0,6.0,6.0
2014,Brooks Laich,BROOKS.LAICH,8469639,1983-06-23,26.0,C/L,F,L,WSH,20092010,R,78.0,1010.32,12.95,26.9,10.0,12.0,10.0,32.0,146.0,195.0,239.0
2015,Brooks Orpik,BROOKS.ORPIK,8468498,1980-09-26,28.0,D,D,L,PIT,20092010,R,72.0,1219.0,16.93,35.64,2.0,10.0,9.0,21.0,58.0,84.0,118.0
2016,Bruno Gervais,BRUNO.GERVAIS,8470774,1984-10-03,24.0,D,D,R,NYI,20092010,R,70.0,1144.17,16.35,34.22,2.0,5.0,6.0,13.0,71.0,105.0,157.0
2017,Bryan Allen,BRYAN.ALLEN,8467332,1980-08-21,29.0,D,D,L,FLA,20092010,R,74.0,1229.5,16.61,34.19,3.0,5.0,3.0,11.0,73.0,106.0,153.0
2018,Bryan Bickell,BRYAN.BICKELL,8471254,1986-03-09,23.0,L,F,L,CHI,20092010,R,16.0,150.52,9.41,19.11,3.0,1.0,0.0,4.0,18.0,25.0,30.0
2019,Bryan Little,BRYAN.LITTLE,8473412,1987-11-12,21.0,C/R,F,R,ATL,20092010,R,79.0,992.67,12.57,26.72,10.0,15.0,3.0,28.0,131.0,168.0,219.0
2020,Bryan McCabe,BRYAN.MCCABE,8459462,1975-06-08,34.0,D,D,L,FLA,20092010,R,82.0,1450.52,17.69,36.43,4.0,8.0,10.0,22.0,102.0,148.0,210.0
2021,Bryan Rodney,BRYAN.RODNEY,8470988,1984-04-22,25.0,D,D,R,CAR,20092010,R,22.0,303.37,13.79,27.77,1.0,1.0,3.0,5.0,14.0,19.0,38.0
2022,Bryce Salvador,BRYCE.SALVADOR,8460626,1976-02-11,33.0,D,D,L,N.J,20092010,R,79.0,1317.03,16.67,33.42,4.0,0.0,8.0,12.0,46.0,67.0,105.0
2023,Byron Bitz,BYRON.BITZ,8470700,1984-07-21,25.0,R,F,R,BOS,20092010,R,45.0,473.27,10.52,21.13,4.0,4.0,1.0,9.0,50.0,65.0,76.0
2024,Byron Bitz,BYRON.BITZ,8470700,1984-07-21,25.0,R,F,R,FLA,20092010,R,7.0,71.93,10.28,21.89,1.0,1.0,0.0,2.0,7.0,13.0,15.0
2025,Cal Clutterbuck,CAL.CLUTTERBUCK,8473504,1987-11-18,21.0,R,F,R,MIN,20092010,R,74.0,883.52,11.94,24.8,10.0,4.0,3.0,17.0,118.0,167.0,208.0
2026,Cal O'Reilly,CAL.O'REILLY,8471811,1986-09-30,22.0,C,F,L,NSH,20092010,R,31.0,341.93,11.03,22.3,1.0,2.0,5.0,8.0,15.0,21.0,28.0
2027,Cam Barker,CAM.BARKER,8471216,1986-04-04,23.0,D,D,L,CHI,20092010,R,51.0,560.78,11.0,22.29,1.0,5.0,2.0,8.0,44.0,60.0,95.0
2028,Cam Barker,CAM.BARKER,8471216,1986-04-04,23.0,D,D,L,MIN,20092010,R,19.0,327.2,17.22,35.23,0.0,1.0,2.0,3.0,23.0,30.0,41.0
2029,Cam Janssen,CAM.JANSSEN,8470123,1984-04-15,25.0,R,F,R,STL,20092010,R,43.0,201.63,4.69,9.98,0.0,0.0,0.0,0.0,11.0,23.0,29.0
2030,Carl Gunnarsson,CARL.GUNNARSSON,8474125,1986-11-09,22.0,D,D,L,TOR,20092010,R,43.0,719.65,16.74,34.87,2.0,3.0,6.0,11.0,33.0,49.0,85.0
2031,Carlo Colaiacovo,CARLO.COLAIACOVO,8469470,1983-01-27,26.0,D,D,L,STL,20092010,R,67.0,927.12,13.84,29.56,2.0,10.0,9.0,21.0,57.0,88.0,128.0
2032,Casey Borer,CASEY.BORER,8471282,1985-07-28,24.0,D,D,L,CAR,20092010,R,2.0,20.47,10.23,21.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2033,Casey Wellman,CASEY.WELLMAN,8475602,1987-10-18,21.0,C,F,R,MIN,20092010,R,12.0,134.48,11.21,23.65,1.0,1.0,0.0,2.0,17.0,22.0,29.0
2034,Chad Kolarik,CHAD.KOLARIK,8471411,1986-01-26,23.0,C,F,R,CBJ,20092010,R,2.0,12.93,6.47,14.34,0.0,0.0,0.0,0.0,2.0,3.0,3.0
2035,Chad Larose,CHAD.LAROSE,8469812,1982-03-27,27.0,R,F,R,CAR,20092010,R,55.0,734.18,13.35,28.15,9.0,8.0,8.0,25.0,124.0,164.0,198.0
2036,Charles Linglet,CHARLES.LINGLET,8470370,1982-06-22,27.0,L,F,L,EDM,20092010,R,5.0,47.75,9.55,19.93,0.0,0.0,0.0,0.0,7.0,9.0,10.0
2037,Chris Bourque,CHRIS.BOURQUE,8471246,1986-01-29,23.0,L,F,L,PIT,20092010,R,19.0,159.82,8.41,17.74,0.0,0.0,1.0,1.0,13.0,19.0,25.0
2038,Chris Bourque,CHRIS.BOURQUE,8471246,1986-01-29,23.0,L,F,L,WSH,20092010,R,1.0,9.37,9.37,17.4,0.0,0.0,0.0,0.0,1.0,1.0,2.0
2039,Chris Butler,CHRIS.BUTLER,8471761,1986-10-27,22.0,D,D,L,BUF,20092010,R,59.0,897.5,15.21,31.81,1.0,3.0,5.0,9.0,47.0,71.0,106.0
2040,Chris Campoli,CHRIS.CAMPOLI,8470329,1984-07-09,25.0,D,D,L,OTT,20092010,R,67.0,1012.23,15.11,31.31,2.0,5.0,7.0,14.0,47.0,65.0,103.0
2041,Chris Chelios,CHRIS.CHELIOS,8446053,1962-01-25,47.0,D,D,R,ATL,20092010,R,7.0,68.5,9.79,19.88,0.0,0.0,0.0,0.0,5.0,8.0,12.0
2042,Chris Clark,CHRIS.CLARK,8460567,1976-03-08,33.0,R,F,R,CBJ,20092010,R,35.0,394.28,11.27,23.36,3.0,1.0,1.0,5.0,45.0,57.0,66.0
2043,Chris Clark,CHRIS.CLARK,8460567,1976-03-08,33.0,R,F,R,WSH,20092010,R,38.0,403.87,10.63,22.22,4.0,3.0,4.0,11.0,52.0,67.0,90.0
2044,Chris Conner,CHRIS.CONNER,8472368,1983-12-23,25.0,R,F,L,PIT,20092010,R,8.0,75.65,9.46,19.23,2.0,1.0,0.0,3.0,11.0,14.0,20.0
2045,Chris Drury,CHRIS.DRURY,8460562,1976-08-20,33.0,C,F,R,NYR,20092010,R,77.0,956.22,12.42,26.01,10.0,6.0,5.0,21.0,108.0,150.0,184.0
2046,Chris Durno,CHRIS.DURNO,8472263,1980-10-31,28.0,L,F,L,COL,20092010,R,41.0,300.5,7.33,15.43,4.0,2.0,2.0,8.0,27.0,34.0,44.0
2047,Chris Higgins,CHRIS.HIGGINS,8470274,1983-06-02,26.0,L,F,L,CGY,20092010,R,12.0,150.48,12.54,26.66,1.0,1.0,0.0,2.0,24.0,29.0,42.0
2048,Chris Higgins,CHRIS.HIGGINS,8470274,1983-06-02,26.0,L,F,L,NYR,20092010,R,55.0,757.42,13.77,29.09,6.0,4.0,4.0,14.0,119.0,159.0,194.0
2049,Chris Kelly,CHRIS.KELLY,8467967,1980-11-11,28.0,C,F,L,OTT,20092010,R,81.0,949.03,11.72,24.33,13.0,9.0,6.0,28.0,97.0,130.0,172.0
2050,Chris Kunitz,CHRIS.KUNITZ,8470543,1979-09-26,29.0,L,F,L,PIT,20092010,R,49.0,671.32,13.7,28.8,10.0,9.0,4.0,23.0,99.0,131.0,164.0
2051,Chris Minard,CHRIS.MINARD,8470383,1981-11-18,27.0,L,F,L,EDM,20092010,R,5.0,43.15,8.63,17.74,0.0,0.0,0.0,0.0,4.0,6.0,6.0
2052,Chris Neil,CHRIS.NEIL,8467493,1979-06-18,30.0,R,F,R,OTT,20092010,R,68.0,764.9,11.25,23.31,9.0,10.0,2.0,21.0,96.0,135.0,160.0
2053,Chris Phillips,CHRIS.PHILLIPS,8464956,1978-03-09,31.0,D,D,L,OTT,20092010,R,82.0,1439.55,17.56,36.49,6.0,6.0,5.0,17.0,73.0,99.0,152.0
2054,Chris Pronger,CHRIS.PRONGER,8459424,1974-10-10,34.0,D,D,L,PHI,20092010,R,82.0,1477.25,18.02,38.33,5.0,7.0,14.0,26.0,100.0,129.0,199.0
2055,Chris Stewart,CHRIS.STEWART,8473485,1987-10-30,21.0,R,F,R,COL,20092010,R,77.0,1058.85,13.75,28.55,23.0,14.0,9.0,46.0,174.0,226.0,264.0
2056,Chris Thorburn,CHRIS.THORBURN,8469501,1983-06-03,26.0,R,F,R,ATL,20092010,R,76.0,580.47,7.64,16.27,1.0,7.0,2.0,10.0,55.0,69.0,85.0
2057,Christian Ehrhoff,CHRISTIAN.EHRHOFF,8469555,1982-07-06,27.0,D,D,L,VAN,20092010,R,80.0,1393.23,17.42,36.87,8.0,7.0,5.0,20.0,112.0,169.0,248.0
2058,Christian Hanson,CHRISTIAN.HANSON,8475087,1986-03-10,23.0,C,F,R,TOR,20092010,R,31.0,339.17,10.94,22.73,1.0,4.0,1.0,6.0,37.0,55.0,76.0
2059,Christoph Schubert,CHRISTOPH.SCHUBERT,8469575,1982-02-05,27.0,D,D,L,ATL,20092010,R,47.0,623.97,13.28,28.01,2.0,1.0,4.0,7.0,71.0,96.0,133.0
2060,Chuck Kobasew,CHUCK.KOBASEW,8469467,1982-04-17,27.0,R,F,R,BOS,20092010,R,7.0,88.47,12.64,27.26,0.0,0.0,1.0,1.0,12.0,17.0,19.0
2061,Chuck Kobasew,CHUCK.KOBASEW,8469467,1982-04-17,27.0,R,F,R,MIN,20092010,R,42.0,505.15,12.03,24.73,6.0,3.0,2.0,11.0,50.0,76.0,92.0
2062,Clarke MacArthur,CLARKE.MACARTHUR,8470667,1985-04-06,24.0,L,F,L,ATL,20092010,R,21.0,260.98,12.43,26.34,1.0,4.0,2.0,7.0,24.0,29.0,46.0
2063,Clarke MacArthur,CLARKE.MACARTHUR,8470667,1985-04-06,24.0,L,F,L,BUF,20092010,R,60.0,718.27,11.97,24.98,9.0,4.0,5.0,18.0,77.0,97.0,126.0
2064,Claude Giroux,CLAUDE.GIROUX,8473512,1988-01-12,21.0,R,F,R,PHI,20092010,R,82.0,1040.03,12.68,26.98,8.0,14.0,2.0,24.0,106.0,153.0,194.0
2065,Clay Wilson,CLAY.WILSON,8472262,1983-04-05,26.0,D,D,L,FLA,20092010,R,2.0,19.95,9.98,20.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066,Clayton Stoner,CLAYTON.STONER,8470886,1985-02-19,24.0,D,D,L,MIN,20092010,R,8.0,105.08,13.14,27.38,0.0,1.0,1.0,2.0,5.0,7.0,9.0
2067,Cody Almond,CODY.ALMOND,8474042,1989-07-24,20.0,C,F,L,MIN,20092010,R,7.0,53.6,7.66,15.88,0.0,0.0,0.0,0.0,5.0,5.0,7.0
2068,Cody Franson,CODY.FRANSON,8471742,1987-08-08,22.0,D,D,R,NSH,20092010,R,61.0,733.27,12.02,24.01,5.0,6.0,4.0,15.0,61.0,97.0,148.0
2069,Cody McLeod,CODY.MCLEOD,8471657,1984-06-26,25.0,L,F,L,COL,20092010,R,74.0,834.83,11.28,23.37,7.0,7.0,3.0,17.0,105.0,137.0,166.0
2070,Colby Armstrong,COLBY.ARMSTRONG,8469474,1982-11-23,26.0,R,F,R,ATL,20092010,R,79.0,942.98,11.94,25.45,14.0,5.0,5.0,24.0,91.0,122.0,154.0
2071,Colin Fraser,COLIN.FRASER,8470662,1985-01-28,24.0,C,F,L,CHI,20092010,R,70.0,563.38,8.05,16.27,7.0,6.0,6.0,19.0,90.0,105.0,124.0
2072,Colin McDonald,COLIN.MCDONALD,8470644,1984-09-30,24.0,R,F,R,EDM,20092010,R,2.0,13.38,6.69,13.08,1.0,0.0,0.0,1.0,3.0,4.0,4.0
2073,Colin White,COLIN.WHITE,8465005,1977-12-12,31.0,D,D,L,N.J,20092010,R,81.0,1404.95,17.35,34.76,2.0,3.0,6.0,11.0,47.0,74.0,118.0
2074,Colin Wilson,COLIN.WILSON,8474569,1989-10-20,19.0,C,F,L,NSH,20092010,R,35.0,456.05,13.03,25.91,7.0,4.0,1.0,12.0,52.0,70.0,84.0
2075,Colton Orr,COLTON.ORR,8468778,1982-03-03,27.0,R,F,R,TOR,20092010,R,82.0,552.7,6.74,13.94,4.0,1.0,1.0,6.0,43.0,69.0,77.0
2076,Corey Elkins,COREY.ELKINS,8475086,1985-02-23,24.0,C,F,L,L.A,20092010,R,3.0,31.25,10.42,21.41,1.0,0.0,0.0,1.0,5.0,5.0,6.0
2077,Corey Locke,COREY.LOCKE,8470705,1984-05-08,25.0,C,F,L,NYR,20092010,R,3.0,18.9,6.3,12.81,0.0,0.0,0.0,0.0,2.0,2.0,3.0
2078,Corey Perry,COREY.PERRY,8470621,1985-05-16,24.0,R,F,R,ANA,20092010,R,82.0,1347.05,16.43,34.19,20.0,20.0,10.0,50.0,207.0,282.0,340.0
2079,Corey Potter,COREY.POTTER,8470714,1984-01-05,25.0,D,D,R,NYR,20092010,R,3.0,35.63,11.88,24.3,0.0,0.0,0.0,0.0,2.0,3.0,4.0
2080,Cory Murphy,CORY.MURPHY,8473924,1978-02-13,31.0,D,D,R,N.J,20092010,R,12.0,109.95,9.16,19.58,2.0,0.0,0.0,2.0,7.0,8.0,13.0
2081,Cory Sarich,CORY.SARICH,8464981,1978-08-16,31.0,D,D,R,CGY,20092010,R,57.0,786.48,13.8,28.69,1.0,3.0,1.0,5.0,42.0,66.0,93.0
2082,Cory Stillman,CORY.STILLMAN,8458943,1973-12-20,35.0,L,F,L,FLA,20092010,R,58.0,810.87,13.98,28.42,12.0,11.0,5.0,28.0,96.0,150.0,192.0
2083,Craig Adams,CRAIG.ADAMS,8465166,1977-04-26,32.0,R,F,R,PIT,20092010,R,81.0,666.9,8.23,17.45,0.0,4.0,5.0,9.0,62.0,90.0,119.0
2084,Craig Conroy,CRAIG.CONROY,8455919,1971-09-04,38.0,C,F,R,CGY,20092010,R,63.0,684.97,10.87,22.77,3.0,9.0,3.0,15.0,49.0,69.0,95.0
2085,Craig Rivet,CRAIG.RIVET,8459004,1974-09-13,35.0,D,D,R,BUF,20092010,R,78.0,1102.18,14.13,29.31,1.0,6.0,1.0,8.0,49.0,66.0,110.0
2086,Curtis Glencross,CURTIS.GLENCROSS,8471185,1982-12-28,26.0,L,F,L,CGY,20092010,R,67.0,831.22,12.41,25.78,8.0,7.0,7.0,22.0,87.0,129.0,168.0
2087,Dainius Zubrus,DAINIUS.ZUBRUS,8464977,1978-06-16,31.0,C,F,L,N.J,20092010,R,51.0,701.32,13.75,27.78,9.0,9.0,5.0,23.0,73.0,91.0,109.0
2088,Dan Boyle,DAN.BOYLE,8467096,1976-07-12,33.0,D,D,R,S.J,20092010,R,75.0,1428.45,19.05,39.49,8.0,11.0,9.0,28.0,96.0,147.0,233.0
2089,Dan Carcillo,DAN.CARCILLO,8470666,1985-01-28,24.0,L,F,L,PHI,20092010,R,76.0,830.5,10.93,23.19,10.0,5.0,4.0,19.0,101.0,131.0,160.0
2090,Dan Girardi,DAN.GIRARDI,8471958,1984-04-29,25.0,D,D,R,NYR,20092010,R,82.0,1424.13,17.37,36.32,4.0,5.0,9.0,18.0,89.0,126.0,201.0
2091,Dan Hamhuis,DAN.HAMHUIS,8469465,1982-12-13,26.0,D,D,L,NSH,20092010,R,78.0,1396.25,17.9,36.18,4.0,4.0,14.0,22.0,98.0,153.0,229.0
2092,Dan Sexton,DAN.SEXTON,8475105,1987-04-29,22.0,R,F,R,ANA,20092010,R,41.0,489.28,11.93,24.39,7.0,4.0,5.0,16.0,79.0,103.0,124.0
2093,Dane Byers,DANE.BYERS,8471261,1986-02-21,23.0,L,F,L,NYR,20092010,R,5.0,31.65,6.33,13.67,1.0,0.0,0.0,1.0,3.0,4.0,4.0
2094,Daniel Alfredsson,DANIEL.ALFREDSSON,8460621,1972-12-11,36.0,R,F,R,OTT,20092010,R,70.0,952.02,13.6,28.44,12.0,10.0,9.0,31.0,105.0,144.0,190.0
2095,Daniel Briere,DANIEL.BRIERE,8464975,1977-10-06,31.0,C,F,R,PHI,20092010,R,75.0,993.68,13.25,28.21,17.0,11.0,7.0,35.0,147.0,189.0,236.0
2096,Daniel Cleary,DANIEL.CLEARY,8466149,1978-12-18,30.0,R,F,L,DET,20092010,R,64.0,857.77,13.4,27.2,13.0,9.0,4.0,26.0,116.0,146.0,185.0
2097,Daniel Paille,DANIEL.PAILLE,8470230,1984-04-15,25.0,L,F,L,BOS,20092010,R,74.0,861.83,11.65,23.19,9.0,2.0,6.0,17.0,106.0,132.0,159.0
2098,Daniel Paille,DANIEL.PAILLE,8470230,1984-04-15,25.0,L,F,L,BUF,20092010,R,2.0,20.6,10.3,22.27,0.0,1.0,0.0,1.0,2.0,2.0,2.0
2099,Daniel Sedin,DANIEL.SEDIN,8467875,1980-09-26,28.0,L,F,L,VAN,20092010,R,63.0,951.55,15.1,31.68,20.0,26.0,14.0,60.0,164.0,232.0,291.0
2100,Daniel Winnik,DANIEL.WINNIK,8471476,1985-03-06,24.0,C,F,L,ARI,20092010,R,74.0,720.33,9.73,20.38,4.0,6.0,7.0,17.0,74.0,94.0,118.0
2101,Danny Irmen,DANNY.IRMEN,8470671,1984-09-06,25.0,C,F,R,MIN,20092010,R,2.0,9.27,4.63,10.41,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2102,Danny Syvret,DANNY.SYVRET,8470996,1985-06-13,24.0,D,D,L,PHI,20092010,R,21.0,256.8,12.23,25.55,2.0,0.0,2.0,4.0,14.0,20.0,33.0
2103,Dany Heatley,DANY.HEATLEY,8468482,1981-01-21,28.0,L,F,L,S.J,20092010,R,81.0,1277.68,15.77,32.85,19.0,21.0,9.0,49.0,192.0,274.0,366.0
2104,Darcy Hordichuk,DARCY.HORDICHUK,8468660,1980-08-10,29.0,L,F,L,VAN,20092010,R,56.0,333.23,5.95,12.87,1.0,0.0,1.0,2.0,20.0,25.0,33.0
2105,Darcy Tucker,DARCY.TUCKER,8459574,1975-03-15,34.0,R,F,L,COL,20092010,R,71.0,717.1,10.1,20.98,6.0,3.0,4.0,13.0,55.0,71.0,86.0
2106,Darren Haydar,DARREN.HAYDAR,8468121,1979-10-22,29.0,R,F,R,COL,20092010,R,1.0,5.37,5.37,12.16,0.0,0.0,0.0,0.0,2.0,2.0,2.0
2107,Darren Helm,DARREN.HELM,8471794,1987-01-21,22.0,C,F,L,DET,20092010,R,75.0,884.4,11.79,23.92,7.0,6.0,7.0,20.0,145.0,196.0,254.0
2108,Darroll Powe,DARROLL.POWE,8473932,1985-06-22,24.0,C,F,L,PHI,20092010,R,63.0,672.43,10.67,22.5,9.0,4.0,1.0,14.0,94.0,129.0,161.0
2109,Darryl Sydor,DARRYL.SYDOR,8458172,1972-05-13,37.0,D,D,L,STL,20092010,R,47.0,648.25,13.79,29.17,0.0,2.0,5.0,7.0,23.0,35.0,61.0
2110,Dave Bolland,DAVE.BOLLAND,8471245,1986-06-05,23.0,C,F,R,CHI,20092010,R,39.0,526.97,13.51,27.65,5.0,5.0,4.0,14.0,44.0,55.0,70.0
2111,Dave Scatchard,DAVE.SCATCHARD,8460533,1976-02-20,33.0,C,F,R,NSH,20092010,R,16.0,151.57,9.47,20.02,2.0,0.0,1.0,3.0,23.0,28.0,34.0
2112,David Backes,DAVID.BACKES,8470655,1984-05-01,25.0,R,F,R,STL,20092010,R,79.0,1034.37,13.09,28.0,10.0,15.0,11.0,36.0,114.0,168.0,206.0
2113,David Booth,DAVID.BOOTH,8471266,1984-11-24,24.0,L,F,L,FLA,20092010,R,28.0,382.9,13.67,28.7,8.0,0.0,2.0,10.0,78.0,111.0,139.0
2114,David Clarkson,DAVID.CLARKSON,8470920,1984-03-31,25.0,R,F,R,N.J,20092010,R,46.0,547.4,11.9,23.73,6.0,5.0,5.0,16.0,83.0,118.0,143.0
2115,David Desharnais,DAVID.DESHARNAIS,8471976,1986-09-14,23.0,C,F,L,MTL,20092010,R,6.0,40.57,6.76,13.93,0.0,0.0,0.0,0.0,1.0,4.0,7.0
2116,David Hale,DAVID.HALE,8468502,1981-06-18,28.0,D,D,L,T.B,20092010,R,39.0,474.15,12.16,25.4,0.0,4.0,0.0,4.0,23.0,30.0,43.0
2117,David Jones,DAVID.JONES,8470877,1984-08-10,25.0,R,F,R,COL,20092010,R,23.0,338.62,14.72,30.71,6.0,4.0,0.0,10.0,29.0,38.0,45.0
2118,David Koci,DAVID.KOCI,8468626,1981-05-12,28.0,L,F,L,COL,20092010,R,43.0,130.65,3.04,6.43,1.0,0.0,0.0,1.0,6.0,8.0,9.0
2119,David Krejci,DAVID.KREJCI,8471276,1986-04-28,23.0,C,F,R,BOS,20092010,R,79.0,1114.23,14.1,28.3,10.0,17.0,7.0,34.0,117.0,151.0,191.0
2120,David Laliberte,DAVID.LALIBERTE,8471336,1986-03-17,23.0,R,F,R,PHI,20092010,R,11.0,76.2,6.93,14.98,2.0,1.0,0.0,3.0,8.0,13.0,16.0
2121,David Legwand,DAVID.LEGWAND,8467330,1980-08-17,29.0,C,F,L,NSH,20092010,R,82.0,1221.4,14.9,30.09,8.0,13.0,7.0,28.0,128.0,169.0,206.0
2122,David Moss,DAVID.MOSS,8469664,1981-12-28,27.0,R,F,R,CGY,20092010,R,64.0,732.85,11.45,23.76,5.0,7.0,1.0,13.0,110.0,155.0,205.0
2123,David Perron,DAVID.PERRON,8474102,1988-05-28,21.0,L,F,R,STL,20092010,R,82.0,1049.93,12.8,27.25,13.0,17.0,1.0,31.0,126.0,165.0,204.0
2124,David Schlemko,DAVID.SCHLEMKO,8473673,1987-05-07,22.0,D,D,L,ARI,20092010,R,17.0,260.33,15.31,32.83,1.0,2.0,0.0,3.0,16.0,24.0,34.0
2125,David Steckel,DAVID.STECKEL,8469483,1982-03-15,27.0,C,F,L,WSH,20092010,R,79.0,732.88,9.28,19.21,4.0,5.0,5.0,14.0,76.0,108.0,140.0
2126,Davis Drewiske,DAVIS.DREWISKE,8474518,1984-11-22,24.0,D,D,L,L.A,20092010,R,42.0,586.93,13.97,29.15,0.0,4.0,3.0,7.0,30.0,45.0,68.0
2127,Daymond Langkow,DAYMOND.LANGKOW,8462036,1976-09-27,32.0,C,F,L,CGY,20092010,R,72.0,995.87,13.83,28.74,10.0,6.0,6.0,22.0,103.0,143.0,182.0
2128,Dean Arsene,DEAN.ARSENE,8467583,1980-07-20,29.0,D,D,L,EDM,20092010,R,13.0,155.78,11.98,25.39,0.0,0.0,0.0,0.0,4.0,4.0,10.0
2129,Dean McAmmond,DEAN.MCAMMOND,8458536,1973-06-15,36.0,L,F,L,N.J,20092010,R,62.0,683.2,11.02,21.82,6.0,5.0,3.0,14.0,82.0,111.0,134.0
2130,Denis Grebeshkov,DENIS.GREBESHKOV,8470268,1983-10-11,25.0,D,D,L,EDM,20092010,R,47.0,803.83,17.1,35.43,5.0,3.0,2.0,10.0,33.0,48.0,74.0
2131,Denis Grebeshkov,DENIS.GREBESHKOV,8470268,1983-10-11,25.0,D,D,L,NSH,20092010,R,4.0,57.23,14.31,29.03,1.0,1.0,0.0,2.0,4.0,7.0,9.0
2132,Dennis Seidenberg,DENNIS.SEIDENBERG,8469619,1981-07-18,28.0,D,D,L,BOS,20092010,R,17.0,313.12,18.42,36.04,1.0,1.0,5.0,7.0,28.0,38.0,56.0
2133,Dennis Seidenberg,DENNIS.SEIDENBERG,8469619,1981-07-18,28.0,D,D,L,FLA,20092010,R,62.0,1090.13,17.58,36.48,1.0,4.0,8.0,13.0,82.0,107.0,158.0
2134,Dennis Wideman,DENNIS.WIDEMAN,8469770,1983-03-20,26.0,D,D,R,BOS,20092010,R,76.0,1389.52,18.28,36.76,4.0,2.0,8.0,14.0,100.0,154.0,239.0
2135,Derek Armstrong,DEREK.ARMSTRONG,8459064,1973-04-23,36.0,C,F,R,STL,20092010,R,6.0,36.32,6.05,13.83,0.0,0.0,0.0,0.0,4.0,4.0,5.0
2136,Derek Boogaard,DEREK.BOOGAARD,8469647,1982-06-23,27.0,L,F,L,MIN,20092010,R,58.0,345.47,5.96,12.36,0.0,1.0,3.0,4.0,25.0,35.0,43.0
2137,Derek Dorsett,DEREK.DORSETT,8473432,1986-12-20,22.0,R,F,R,CBJ,20092010,R,50.0,502.85,10.06,21.16,3.0,5.0,3.0,11.0,52.0,67.0,83.0
2138,Derek Joslin,DEREK.JOSLIN,8471810,1987-03-17,22.0,D,D,L,S.J,20092010,R,24.0,305.62,12.73,26.93,0.0,0.0,1.0,1.0,18.0,23.0,37.0
2139,Derek MacKenzie,DEREK.MACKENZIE,8468001,1981-06-11,28.0,C,F,L,CBJ,20092010,R,18.0,142.73,7.93,16.32,1.0,2.0,1.0,4.0,13.0,20.0,23.0
2140,Derek Meech,DEREK.MEECH,8470061,1984-04-21,25.0,D,D,L,DET,20092010,R,49.0,514.87,10.51,21.33,1.0,3.0,1.0,5.0,38.0,56.0,79.0
2141,Derek Morris,DEREK.MORRIS,8464966,1978-08-24,31.0,D,D,R,ARI,20092010,R,18.0,285.93,15.89,31.74,1.0,0.0,1.0,2.0,19.0,32.0,41.0
2142,Derek Morris,DEREK.MORRIS,8464966,1978-08-24,31.0,D,D,R,BOS,20092010,R,58.0,970.75,16.74,33.63,1.0,2.0,7.0,10.0,61.0,93.0,141.0
2143,Derek Peltier,DEREK.PELTIER,8471396,1985-03-14,24.0,D,D,L,COL,20092010,R,3.0,25.9,8.63,18.08,0.0,0.0,0.0,0.0,1.0,1.0,3.0
2144,Derek Roy,DEREK.ROY,8469485,1983-05-04,26.0,C,F,L,BUF,20092010,R,80.0,1126.68,14.08,29.23,14.0,17.0,8.0,39.0,141.0,199.0,255.0
2145,Derek Smith,DEREK.SMITH,8473953,1984-10-13,24.0,D,D,L,OTT,20092010,R,2.0,23.42,11.71,24.57,0.0,0.0,0.0,0.0,4.0,5.0,6.0
2146,Derick Brassard,DERICK.BRASSARD,8473544,1987-09-22,21.0,C,F,L,CBJ,20092010,R,78.0,940.08,12.05,25.3,5.0,14.0,5.0,24.0,87.0,106.0,147.0
2147,Deryk Engelland,DERYK.ENGELLAND,8468674,1982-04-03,27.0,D,D,R,PIT,20092010,R,9.0,138.28,15.36,31.79,0.0,0.0,1.0,1.0,4.0,8.0,14.0
2148,Devin Setoguchi,DEVIN.SETOGUCHI,8471682,1987-01-01,22.0,R,F,R,S.J,20092010,R,69.0,880.87,12.77,26.8,12.0,6.0,8.0,26.0,126.0,185.0,247.0
2149,Dion Phaneuf,DION.PHANEUF,8470602,1985-04-10,24.0,D,D,L,CGY,20092010,R,55.0,980.32,17.82,37.01,4.0,4.0,1.0,9.0,80.0,120.0,191.0
