,player,player_upper,api_id,birthday,season_age,position,position_type,shoots,team,season,session,gp,toi,toi_gp,toi_perc,g,a1,a2,points,isf,iff,icf
1487,Mason Raymond,MASON.RAYMOND,8471664,1985-09-17,22.0,L,F,L,VAN,20082009,R,71.0,972.62,13.7,22.57,11.0,5.0,8.0,24.0,146.0,198.0,239.0
1488,Mathieu Dandenault,MATHIEU.DANDENAULT,8460540,1976-02-03,32.0,R,F,R,MTL,20082009,R,41.0,481.9,11.75,19.26,4.0,7.0,1.0,12.0,46.0,59.0,75.0
1489,Mathieu Schneider,MATHIEU.SCHNEIDER,8451224,1969-06-12,39.0,D,D,L,ATL,20082009,R,44.0,925.1,21.03,34.69,4.0,5.0,6.0,15.0,82.0,119.0,171.0
1490,Mathieu Schneider,MATHIEU.SCHNEIDER,8451224,1969-06-12,39.0,D,D,L,MTL,20082009,R,23.0,481.72,20.94,34.29,5.0,6.0,6.0,17.0,46.0,81.0,112.0
1491,Mats Sundin,MATS.SUNDIN,8451774,1971-02-13,37.0,C,F,R,VAN,20082009,R,40.0,676.2,16.91,27.79,9.0,16.0,3.0,28.0,82.0,118.0,160.0
1492,Matt Beleskey,MATT.BELESKEY,8473492,1988-06-07,20.0,L,F,L,ANA,20082009,R,2.0,22.32,11.16,18.6,0.0,0.0,0.0,0.0,0.0,3.0,5.0
1493,Matt Bradley,MATT.BRADLEY,8465059,1978-06-13,30.0,R,F,R,WSH,20082009,R,81.0,859.35,10.61,17.45,5.0,6.0,0.0,11.0,98.0,123.0,166.0
1494,Matt Carkner,MATT.CARKNER,8467931,1980-11-03,27.0,D,D,R,OTT,20082009,R,1.0,4.13,4.13,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,Matt Carle,MATT.CARLE,8470640,1984-09-25,23.0,D,D,L,PHI,20082009,R,64.0,1362.62,21.29,35.01,4.0,10.0,10.0,24.0,72.0,92.0,154.0
1496,Matt Carle,MATT.CARLE,8470640,1984-09-25,23.0,D,D,L,T.B,20082009,R,12.0,263.53,21.96,35.51,1.0,1.0,0.0,2.0,13.0,19.0,24.0
1497,Matt Cooke,MATT.COOKE,8465951,1978-09-07,30.0,L,F,L,PIT,20082009,R,76.0,1079.92,14.21,23.27,13.0,13.0,5.0,31.0,86.0,127.0,161.0
1498,Matt Cullen,MATT.CULLEN,8464989,1976-11-02,31.0,C,F,L,CAR,20082009,R,69.0,1159.25,16.8,27.59,22.0,15.0,6.0,43.0,139.0,190.0,254.0
1499,Matt D'agostini,MATT.D'AGOSTINI,8471851,1986-10-23,21.0,R,F,R,MTL,20082009,R,53.0,710.67,13.41,22.02,12.0,2.0,7.0,21.0,116.0,149.0,188.0
1500,Matt Ellis,MATT.ELLIS,8470018,1981-08-31,27.0,L,F,L,BUF,20082009,R,45.0,397.45,8.83,14.42,7.0,1.0,4.0,12.0,73.0,90.0,103.0
1501,Matt Greene,MATT.GREENE,8470121,1983-05-13,25.0,D,D,R,L.A,20082009,R,82.0,1618.78,19.74,32.36,2.0,5.0,7.0,14.0,76.0,140.0,182.0
1502,Matt Halischuk,MATT.HALISCHUK,8474094,1988-06-01,20.0,R,F,R,N.J,20082009,R,1.0,9.78,9.78,15.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1503,Matt Hendricks,MATT.HENDRICKS,8468611,1981-06-17,27.0,C,F,L,COL,20082009,R,4.0,34.02,8.5,13.88,0.0,0.0,0.0,0.0,5.0,7.0,7.0
1504,Matt Hunwick,MATT.HUNWICK,8471436,1985-05-21,23.0,D,D,L,BOS,20082009,R,52.0,885.88,17.04,28.0,5.0,11.0,10.0,26.0,56.0,73.0,111.0
1505,Matt Lashoff,MATT.LASHOFF,8471696,1986-09-29,21.0,D,D,L,BOS,20082009,R,16.0,209.75,13.11,21.74,0.0,0.0,1.0,1.0,6.0,10.0,17.0
1506,Matt Lashoff,MATT.LASHOFF,8471696,1986-09-29,21.0,D,D,L,T.B,20082009,R,12.0,285.22,23.77,38.74,0.0,2.0,5.0,7.0,19.0,23.0,33.0
1507,Matt Moulson,MATT.MOULSON,8470852,1983-11-01,24.0,L,F,L,L.A,20082009,R,7.0,101.45,14.49,23.96,1.0,0.0,0.0,1.0,6.0,8.0,11.0
1508,Matt Niskanen,MATT.NISKANEN,8471702,1986-12-06,21.0,D,D,R,DAL,20082009,R,80.0,1598.58,19.98,32.76,6.0,13.0,16.0,35.0,111.0,169.0,251.0
1509,Matt Pelech,MATT.PELECH,8471700,1987-09-04,21.0,D,D,R,CGY,20082009,R,5.0,66.35,13.27,22.12,0.0,0.0,3.0,3.0,4.0,7.0,12.0
1510,Matt Pettinger,MATT.PETTINGER,8468523,1980-10-22,27.0,L,F,L,T.B,20082009,R,59.0,726.6,12.32,20.22,8.0,4.0,3.0,15.0,82.0,108.0,125.0
1511,Matt Smaby,MATT.SMABY,8470634,1984-10-14,23.0,D,D,L,T.B,20082009,R,43.0,820.63,19.08,31.33,0.0,2.0,2.0,4.0,28.0,44.0,69.0
1512,Matt Stajan,MATT.STAJAN,8470162,1983-12-19,24.0,C,F,L,TOR,20082009,R,75.0,1266.07,16.88,27.64,15.0,18.0,22.0,55.0,112.0,152.0,190.0
1513,Matt Walker,MATT.WALKER,8467408,1980-04-07,28.0,D,D,R,CHI,20082009,R,65.0,1081.15,16.63,27.41,1.0,6.0,7.0,14.0,83.0,108.0,160.0
1514,Matthew Lombardi,MATTHEW.LOMBARDI,8468695,1982-03-18,26.0,C,F,L,ARI,20082009,R,18.0,380.27,21.13,34.74,4.0,8.0,3.0,15.0,55.0,68.0,80.0
1515,Matthew Lombardi,MATTHEW.LOMBARDI,8468695,1982-03-18,26.0,C,F,L,CGY,20082009,R,49.0,812.75,16.59,27.32,9.0,11.0,10.0,30.0,116.0,153.0,183.0
1516,Mattias Ohlund,MATTIAS.OHLUND,8460503,1976-09-09,32.0,D,D,L,VAN,20082009,R,81.0,1749.72,21.6,35.49,6.0,10.0,9.0,25.0,128.0,179.0,273.0
1517,Max Pacioretty,MAX.PACIORETTY,8474157,1988-11-20,19.0,L,F,L,MTL,20082009,R,34.0,429.08,12.62,20.79,3.0,7.0,1.0,11.0,57.0,77.0,95.0
1518,Max Talbot,MAX.TALBOT,8470171,1984-02-11,24.0,C,F,L,PIT,20082009,R,75.0,1060.15,14.14,23.1,12.0,6.0,4.0,22.0,102.0,140.0,173.0
1519,Maxim Afinogenov,MAXIM.AFINOGENOV,8466202,1979-09-04,29.0,R,F,L,BUF,20082009,R,48.0,605.13,12.61,20.73,6.0,6.0,8.0,20.0,93.0,129.0,172.0
1520,Maxim Lapierre,MAXIM.LAPIERRE,8470654,1985-03-29,23.0,C,F,R,MTL,20082009,R,79.0,1169.0,14.8,24.27,15.0,7.0,6.0,28.0,165.0,205.0,260.0
1521,Michael Frolik,MICHAEL.FROLIK,8473564,1988-02-17,20.0,C,F,L,FLA,20082009,R,79.0,1169.83,14.81,24.28,21.0,13.0,11.0,45.0,158.0,202.0,251.0
1522,Michael Nylander,MICHAEL.NYLANDER,8458573,1972-10-03,35.0,C,F,L,WSH,20082009,R,72.0,1010.6,14.04,23.08,9.0,16.0,8.0,33.0,87.0,111.0,142.0
1523,Michael Peca,MICHAEL.PECA,8458976,1974-03-26,34.0,C,F,R,CBJ,20082009,R,71.0,1001.35,14.1,23.05,4.0,13.0,5.0,22.0,74.0,105.0,134.0
1524,Michael Ryan,MICHAEL.RYAN,8467905,1980-05-16,28.0,C,F,L,CAR,20082009,R,18.0,147.62,8.2,13.48,0.0,1.0,1.0,2.0,24.0,31.0,41.0
1525,Michael Ryder,MICHAEL.RYDER,8467545,1980-03-31,28.0,R,F,R,BOS,20082009,R,73.0,1089.55,14.93,24.56,26.0,14.0,12.0,52.0,183.0,240.0,310.0
1526,Michael Sauer,MICHAEL.SAUER,8471714,1987-08-07,21.0,D,D,R,NYR,20082009,R,3.0,28.05,9.35,15.16,0.0,0.0,0.0,0.0,2.0,4.0,4.0
1527,Michael Vernace,MICHAEL.VERNACE,8471413,1986-05-26,22.0,D,D,L,COL,20082009,R,12.0,235.88,19.66,32.06,0.0,0.0,0.0,0.0,9.0,11.0,19.0
1528,Michael York,MICHAEL.YORK,8466266,1978-01-03,30.0,L,F,R,CBJ,20082009,R,1.0,13.25,13.25,22.08,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1529,Michael Zigomanis,MICHAEL.ZIGOMANIS,8467937,1981-01-17,27.0,C,F,R,PIT,20082009,R,22.0,251.43,11.43,18.45,2.0,1.0,3.0,6.0,23.0,28.0,38.0
1530,Michal Handzus,MICHAL.HANDZUS,8462129,1977-03-11,31.0,C,F,L,L.A,20082009,R,82.0,1550.12,18.9,30.99,18.0,17.0,7.0,42.0,143.0,192.0,224.0
1531,Michal Repik,MICHAL.REPIK,8474153,1988-12-31,19.0,R,F,R,FLA,20082009,R,5.0,37.65,7.53,12.15,2.0,0.0,0.0,2.0,7.0,10.0,11.0
1532,Michal Rozsival,MICHAL.ROZSIVAL,8465058,1978-09-03,30.0,D,D,R,NYR,20082009,R,76.0,1710.25,22.5,36.81,8.0,14.0,8.0,30.0,120.0,186.0,277.0
1533,Michel Ouellet,MICHEL.OUELLET,8468604,1982-03-05,26.0,R,F,R,VAN,20082009,R,3.0,28.93,9.64,16.07,0.0,0.0,0.0,0.0,3.0,4.0,4.0
1534,Mikael Backlund,MIKAEL.BACKLUND,8474150,1989-03-17,19.0,C,F,L,CGY,20082009,R,1.0,10.73,10.73,17.89,0.0,0.0,0.0,0.0,1.0,3.0,3.0
1535,Mikael Samuelsson,MIKAEL.SAMUELSSON,8467463,1976-12-23,31.0,R,F,R,DET,20082009,R,80.0,1228.35,15.35,25.23,19.0,7.0,14.0,40.0,254.0,328.0,416.0
1536,Mike Brown,MIKE.BROWN,8471371,1985-06-24,23.0,R,F,R,ANA,20082009,R,28.0,280.97,10.03,16.41,2.0,0.0,1.0,3.0,38.0,52.0,61.0
1537,Mike Brown,MIKE.BROWN,8471371,1985-06-24,23.0,R,F,R,VAN,20082009,R,20.0,109.72,5.49,9.02,0.0,0.0,1.0,1.0,6.0,9.0,15.0
1538,Mike Cammalleri,MIKE.CAMMALLERI,8469500,1982-06-08,26.0,L,F,L,CGY,20082009,R,80.0,1404.28,17.55,29.01,39.0,21.0,21.0,81.0,252.0,327.0,398.0
1539,Mike Commodore,MIKE.COMMODORE,8467915,1979-11-07,28.0,D,D,R,CBJ,20082009,R,81.0,1854.47,22.89,37.48,5.0,11.0,8.0,24.0,103.0,148.0,230.0
1540,Mike Comrie,MIKE.COMRIE,8467964,1980-09-11,28.0,C,F,L,NYI,20082009,R,41.0,675.03,16.46,27.1,7.0,6.0,7.0,20.0,80.0,94.0,126.0
1541,Mike Comrie,MIKE.COMRIE,8467964,1980-09-11,28.0,C,F,L,OTT,20082009,R,22.0,314.27,14.28,23.48,3.0,2.0,2.0,7.0,41.0,54.0,63.0
1542,Mike Fisher,MIKE.FISHER,8467370,1980-06-05,28.0,C,F,R,OTT,20082009,R,78.0,1442.63,18.5,30.41,13.0,10.0,9.0,32.0,182.0,249.0,327.0
1543,Mike Green,MIKE.GREEN,8471242,1985-10-12,22.0,D,D,R,WSH,20082009,R,68.0,1752.48,25.77,42.28,31.0,18.0,24.0,73.0,243.0,338.0,480.0
1544,Mike Grier,MIKE.GRIER,8459640,1975-01-05,33.0,R,F,R,S.J,20082009,R,62.0,930.45,15.01,24.64,10.0,8.0,5.0,23.0,108.0,156.0,174.0
1545,Mike Iggulden,MIKE.IGGULDEN,8471641,1982-11-09,25.0,C,F,R,NYI,20082009,R,11.0,133.38,12.13,20.17,1.0,3.0,1.0,5.0,16.0,25.0,32.0
1546,Mike Knuble,MIKE.KNUBLE,8458590,1972-07-04,36.0,R,F,R,PHI,20082009,R,82.0,1490.23,18.17,29.78,27.0,13.0,7.0,47.0,173.0,251.0,299.0
1547,Mike Komisarek,MIKE.KOMISAREK,8469460,1982-01-19,26.0,D,D,R,MTL,20082009,R,66.0,1360.82,20.62,33.8,2.0,4.0,5.0,11.0,56.0,78.0,160.0
1548,Mike Lundin,MIKE.LUNDIN,8471314,1984-09-24,23.0,D,D,L,T.B,20082009,R,25.0,416.22,16.65,27.04,0.0,1.0,1.0,2.0,8.0,15.0,24.0
1549,Mike Modano,MIKE.MODANO,8449645,1970-06-07,38.0,C,F,L,DAL,20082009,R,80.0,1463.35,18.29,29.96,15.0,18.0,13.0,46.0,197.0,285.0,360.0
1550,Mike Mottau,MIKE.MOTTAU,8466309,1978-03-19,30.0,D,D,L,N.J,20082009,R,80.0,1422.85,17.79,29.23,1.0,5.0,9.0,15.0,71.0,102.0,156.0
1551,Mike Ribeiro,MIKE.RIBEIRO,8467371,1980-02-10,28.0,C,F,L,DAL,20082009,R,82.0,1717.4,20.94,34.32,22.0,33.0,23.0,78.0,163.0,226.0,273.0
1552,Mike Richards,MIKE.RICHARDS,8470617,1985-02-11,23.0,C,F,L,PHI,20082009,R,79.0,1715.78,21.72,35.58,30.0,35.0,15.0,80.0,238.0,338.0,461.0
1553,Mike Rupp,MIKE.RUPP,8467336,1980-01-13,28.0,C,F,L,N.J,20082009,R,72.0,628.48,8.73,14.34,3.0,2.0,4.0,9.0,76.0,98.0,121.0
1554,Mike Santorelli,MIKE.SANTORELLI,8471390,1985-12-14,22.0,C,F,R,NSH,20082009,R,7.0,85.78,12.25,20.42,0.0,0.0,0.0,0.0,11.0,12.0,17.0
1555,Mike Sillinger,MIKE.SILLINGER,8451359,1971-06-29,37.0,C,F,R,NYI,20082009,R,7.0,98.95,14.14,23.56,2.0,0.0,0.0,2.0,14.0,19.0,24.0
1556,Mike Van Ryn,MIKE.VAN RYN,8467350,1979-05-14,29.0,D,D,R,TOR,20082009,R,27.0,529.8,19.62,32.0,3.0,4.0,4.0,11.0,53.0,73.0,93.0
1557,Mike Weaver,MIKE.WEAVER,8468478,1978-05-02,30.0,D,D,R,STL,20082009,R,58.0,1001.07,17.26,28.32,0.0,2.0,5.0,7.0,36.0,48.0,67.0
1558,Mike Weber,MIKE.WEBER,8473426,1987-12-16,20.0,D,D,L,BUF,20082009,R,7.0,99.2,14.17,23.34,0.0,0.0,0.0,0.0,2.0,3.0,3.0
1559,Mikhail Grabovski,MIKHAIL.GRABOVSKI,8471362,1984-01-31,24.0,C,F,L,TOR,20082009,R,77.0,1245.9,16.18,26.48,19.0,17.0,11.0,47.0,117.0,179.0,251.0
1560,Mikkel Boedker,MIKKEL.BOEDKER,8474571,1989-12-16,18.0,L,F,L,ARI,20082009,R,77.0,1195.77,15.53,25.65,11.0,6.0,11.0,28.0,112.0,166.0,201.0
1561,Mikko Koivu,MIKKO.KOIVU,8469459,1983-03-12,25.0,C,F,L,MIN,20082009,R,79.0,1696.77,21.48,35.3,20.0,27.0,20.0,67.0,236.0,301.0,385.0
1562,Mikko Lehtonen,MIKKO.LEHTONEN,8471747,1987-04-01,21.0,R,F,R,BOS,20082009,R,1.0,16.23,16.23,27.06,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1563,Milan Hejduk,MILAN.HEJDUK,8460577,1976-02-14,32.0,R,F,R,COL,20082009,R,82.0,1634.33,19.93,32.75,27.0,18.0,14.0,59.0,211.0,271.0,351.0
1564,Milan Jurcina,MILAN.JURCINA,8469684,1983-06-07,25.0,D,D,R,WSH,20082009,R,79.0,1276.22,16.15,26.56,3.0,6.0,5.0,14.0,95.0,147.0,216.0
1565,Milan Lucic,MILAN.LUCIC,8473473,1988-06-07,20.0,L,F,L,BOS,20082009,R,71.0,1060.98,14.94,24.61,17.0,10.0,13.0,40.0,95.0,132.0,172.0
1566,Milan Michalek,MILAN.MICHALEK,8470599,1984-12-07,23.0,L,F,L,S.J,20082009,R,77.0,1420.87,18.45,30.24,23.0,21.0,13.0,57.0,179.0,242.0,273.0
1567,Miroslav Satan,MIROSLAV.SATAN,8459534,1974-10-22,33.0,R,F,L,PIT,20082009,R,65.0,1023.77,15.75,25.8,17.0,11.0,8.0,36.0,120.0,171.0,225.0
1568,Mitchell Fritz,MITCHELL.FRITZ,8468884,1980-11-24,27.0,L,F,L,NYI,20082009,R,20.0,53.65,2.68,4.41,0.0,0.0,0.0,0.0,2.0,4.0,4.0
1569,Nate Guenin,NATE.GUENIN,8470317,1982-12-10,25.0,D,D,R,PHI,20082009,R,1.0,13.42,13.42,22.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,Nate Raduns,NATE.RADUNS,8474225,1984-05-17,24.0,R,F,R,PHI,20082009,R,1.0,6.03,6.03,10.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,Nate Thompson,NATE.THOMPSON,8470775,1984-10-05,23.0,C,F,L,NYI,20082009,R,43.0,519.52,12.08,20.01,2.0,1.0,1.0,4.0,56.0,72.0,93.0
1572,Nathan Gerbe,NATHAN.GERBE,8471804,1987-07-24,21.0,C,F,L,BUF,20082009,R,10.0,136.12,13.61,22.5,0.0,1.0,0.0,1.0,24.0,30.0,38.0
1573,Nathan Horton,NATHAN.HORTON,8470596,1985-05-29,23.0,C,F,R,FLA,20082009,R,67.0,1196.32,17.86,29.37,22.0,11.0,12.0,45.0,131.0,196.0,274.0
1574,Nathan McIver,NATHAN.MCIVER,8470843,1985-01-06,23.0,D,D,L,ANA,20082009,R,18.0,169.15,9.4,15.51,0.0,1.0,0.0,1.0,5.0,11.0,13.0
1575,Nathan Oystrick,NATHAN.OYSTRICK,8470136,1982-12-17,25.0,D,D,L,ATL,20082009,R,53.0,834.42,15.74,25.9,4.0,4.0,4.0,12.0,43.0,69.0,102.0
1576,Nathan Paetsch,NATHAN.PAETSCH,8469509,1983-03-30,25.0,D,D,L,BUF,20082009,R,23.0,280.28,12.19,20.08,2.0,3.0,1.0,6.0,21.0,27.0,36.0
1577,Nick Boynton,NICK.BOYNTON,8466145,1979-01-14,29.0,D,D,R,FLA,20082009,R,68.0,1128.68,16.6,27.2,5.0,8.0,8.0,21.0,104.0,147.0,229.0
1578,Nick Foligno,NICK.FOLIGNO,8473422,1987-10-31,20.0,L,F,L,OTT,20082009,R,81.0,1107.85,13.68,22.46,17.0,12.0,3.0,32.0,145.0,188.0,228.0
1579,Nick Schultz,NICK.SCHULTZ,8468513,1982-08-25,26.0,D,D,L,MIN,20082009,R,79.0,1623.72,20.55,33.78,2.0,3.0,6.0,11.0,48.0,76.0,117.0
1580,Nick Tarnasky,NICK.TARNASKY,8470876,1984-11-25,23.0,L,F,L,FLA,20082009,R,34.0,267.6,7.87,12.88,1.0,3.0,2.0,6.0,32.0,39.0,49.0
1581,Nick Tarnasky,NICK.TARNASKY,8470876,1984-11-25,23.0,L,F,L,NSH,20082009,R,11.0,62.03,5.64,9.19,0.0,0.0,1.0,1.0,6.0,8.0,8.0
1582,Nicklas Backstrom,NICKLAS.BACKSTROM,8473563,1987-11-23,20.0,C,F,L,WSH,20082009,R,82.0,1635.38,19.94,32.8,22.0,41.0,25.0,88.0,174.0,241.0,312.0
1583,Nicklas Grossmann,NICKLAS.GROSSMANN,8471269,1985-01-22,23.0,D,D,L,DAL,20082009,R,81.0,1428.58,17.64,28.91,2.0,5.0,5.0,12.0,60.0,92.0,140.0
1584,Nicklas Lidstrom,NICKLAS.LIDSTROM,8457063,1970-04-28,38.0,D,D,L,DET,20082009,R,77.0,1909.85,24.8,40.82,15.0,24.0,19.0,58.0,175.0,261.0,350.0
1585,Niclas Bergfors,NICLAS.BERGFORS,8471697,1987-03-07,21.0,R,F,R,N.J,20082009,R,8.0,46.38,5.8,9.47,1.0,0.0,0.0,1.0,6.0,8.0,9.0
1586,Niclas Havelid,NICLAS.HAVELID,8467956,1973-04-12,35.0,D,D,L,ATL,20082009,R,63.0,1316.83,20.9,34.49,2.0,7.0,6.0,15.0,41.0,58.0,92.0
1587,Niclas Havelid,NICLAS.HAVELID,8467956,1973-04-12,35.0,D,D,L,N.J,20082009,R,15.0,295.8,19.72,32.69,0.0,3.0,1.0,4.0,15.0,19.0,29.0
1588,Niclas Wallin,NICLAS.WALLIN,8468577,1975-02-20,33.0,D,D,L,CAR,20082009,R,64.0,1038.9,16.23,26.74,2.0,4.0,4.0,10.0,53.0,76.0,128.0
1589,Nigel Dawes,NIGEL.DAWES,8470741,1985-02-09,23.0,L,F,L,ARI,20082009,R,11.0,155.9,14.17,23.49,0.0,2.0,0.0,2.0,18.0,21.0,30.0
1590,Nigel Dawes,NIGEL.DAWES,8470741,1985-02-09,23.0,L,F,L,NYR,20082009,R,52.0,678.52,13.05,21.37,10.0,5.0,4.0,19.0,96.0,138.0,166.0
1591,Nik Antropov,NIK.ANTROPOV,8467353,1980-02-18,28.0,C,F,L,NYR,20082009,R,18.0,307.55,17.09,28.22,7.0,3.0,3.0,13.0,53.0,72.0,86.0
1592,Nik Antropov,NIK.ANTROPOV,8467353,1980-02-18,28.0,C,F,L,TOR,20082009,R,62.0,1064.55,17.17,28.09,21.0,20.0,5.0,46.0,169.0,232.0,288.0
1593,Nikita Filatov,NIKITA.FILATOV,8474566,1990-05-25,18.0,L,F,R,CBJ,20082009,R,8.0,65.0,8.12,13.54,4.0,0.0,0.0,4.0,10.0,10.0,13.0
1594,Niklas Hagman,NIKLAS.HAGMAN,8467943,1979-12-05,28.0,L,F,L,TOR,20082009,R,64.0,1089.75,17.03,27.91,22.0,9.0,10.0,41.0,165.0,223.0,286.0
1595,Niklas Hjalmarsson,NIKLAS.HJALMARSSON,8471769,1987-06-06,21.0,D,D,L,CHI,20082009,R,21.0,314.8,14.99,24.41,1.0,0.0,2.0,3.0,15.0,20.0,29.0
1596,Niklas Kronwall,NIKLAS.KRONWALL,8468509,1981-01-12,27.0,D,D,L,DET,20082009,R,79.0,1806.1,22.86,37.57,6.0,21.0,24.0,51.0,119.0,170.0,238.0
1597,Nikolay Kulemin,NIKOLAY.KULEMIN,8473579,1986-07-14,22.0,L,F,L,TOR,20082009,R,72.0,992.43,13.78,22.57,15.0,10.0,6.0,31.0,126.0,182.0,239.0
1598,Nikolay Zherdev,NIKOLAY.ZHERDEV,8470597,1984-11-05,23.0,R,F,R,NYR,20082009,R,82.0,1379.92,16.83,27.54,24.0,22.0,13.0,59.0,221.0,303.0,394.0
1599,Noah Welch,NOAH.WELCH,8469505,1982-08-26,26.0,D,D,L,FLA,20082009,R,23.0,152.73,6.64,10.85,1.0,0.0,1.0,2.0,11.0,14.0,18.0
1600,Noah Welch,NOAH.WELCH,8469505,1982-08-26,26.0,D,D,L,T.B,20082009,R,17.0,284.85,16.76,27.41,0.0,0.0,0.0,0.0,11.0,17.0,26.0
1601,Ole-Kristian Tollefsen,OLE-KRISTIAN.TOLLEFSEN,8470170,1984-03-29,24.0,D,D,L,CBJ,20082009,R,19.0,196.37,10.34,16.74,0.0,0.0,1.0,1.0,12.0,17.0,23.0
1602,Olli Jokinen,OLLI.JOKINEN,8466140,1978-12-05,29.0,C,F,L,ARI,20082009,R,57.0,1034.43,18.15,30.01,22.0,14.0,7.0,43.0,170.0,238.0,282.0
1603,Olli Jokinen,OLLI.JOKINEN,8466140,1978-12-05,29.0,C,F,L,CGY,20082009,R,19.0,399.92,21.05,34.93,8.0,5.0,2.0,15.0,67.0,96.0,114.0
1604,Oscar Moller,OSCAR.MOLLER,8474114,1989-01-22,19.0,C,F,R,L.A,20082009,R,40.0,534.78,13.37,22.01,7.0,3.0,5.0,15.0,81.0,122.0,152.0
1605,Oskar Osala,OSKAR.OSALA,8473496,1987-12-26,20.0,L,F,L,WSH,20082009,R,2.0,17.45,8.72,14.54,0.0,0.0,0.0,0.0,1.0,3.0,4.0
1606,Ossi Vaananen,OSSI.VAANANEN,8467369,1980-08-18,28.0,D,D,L,PHI,20082009,R,46.0,849.43,18.47,30.02,1.0,3.0,6.0,10.0,18.0,31.0,41.0
1607,Ossi Vaananen,OSSI.VAANANEN,8467369,1980-08-18,28.0,D,D,L,VAN,20082009,R,3.0,28.4,9.47,15.72,0.0,0.0,1.0,1.0,2.0,3.0,3.0
1608,Owen Nolan,OWEN.NOLAN,8449895,1972-02-12,36.0,R,F,R,MIN,20082009,R,59.0,967.12,16.39,26.92,25.0,10.0,10.0,45.0,148.0,201.0,238.0
1609,P.J. Axelsson,P.J..AXELSSON,8462209,1975-02-26,33.0,L,F,L,BOS,20082009,R,74.0,1199.95,16.22,26.7,6.0,13.0,11.0,30.0,87.0,123.0,162.0
1610,Pascal Dupuis,PASCAL.DUPUIS,8466393,1979-04-07,29.0,L,F,L,PIT,20082009,R,71.0,1009.57,14.22,23.21,12.0,14.0,2.0,28.0,145.0,191.0,237.0
1611,Pascal Pelletier,PASCAL.PELLETIER,8469752,1983-06-16,25.0,L,F,L,CHI,20082009,R,7.0,63.93,9.13,15.04,0.0,0.0,0.0,0.0,7.0,12.0,14.0
1612,Patric Hornqvist,PATRIC.HORNQVIST,8471887,1987-01-01,21.0,R,F,R,NSH,20082009,R,28.0,318.98,11.39,18.64,2.0,3.0,2.0,7.0,54.0,66.0,83.0
1613,Patrice Bergeron,PATRICE.BERGERON,8470638,1985-07-24,23.0,C,F,R,BOS,20082009,R,63.0,1133.2,17.99,29.53,8.0,21.0,10.0,39.0,153.0,195.0,242.0
1614,Patrice Brisebois,PATRICE.BRISEBOIS,8445739,1971-01-27,37.0,D,D,R,MTL,20082009,R,62.0,986.33,15.91,26.01,5.0,4.0,9.0,18.0,68.0,91.0,163.0
1615,Patrick Davis,PATRICK.DAVIS,8471764,1986-12-28,21.0,C,F,R,N.J,20082009,R,1.0,4.5,4.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,Patrick Dwyer,PATRICK.DWYER,8470302,1983-06-22,25.0,R,F,R,CAR,20082009,R,13.0,111.33,8.56,14.17,1.0,0.0,0.0,1.0,9.0,15.0,17.0
1617,Patrick Eaves,PATRICK.EAVES,8470622,1984-05-01,24.0,R,F,R,CAR,20082009,R,74.0,832.92,11.26,18.49,6.0,4.0,4.0,14.0,115.0,151.0,185.0
1618,Patrick Kaleta,PATRICK.KALETA,8471388,1986-06-08,22.0,R,F,R,BUF,20082009,R,51.0,454.98,8.92,14.62,4.0,2.0,3.0,9.0,35.0,55.0,63.0
1619,Patrick Kane,PATRICK.KANE,8474141,1988-11-19,19.0,R,F,L,CHI,20082009,R,80.0,1492.72,18.66,30.62,25.0,25.0,20.0,70.0,254.0,318.0,385.0
1620,Patrick Marleau,PATRICK.MARLEAU,8466139,1979-09-15,29.0,C,F,L,S.J,20082009,R,76.0,1622.88,21.35,35.05,38.0,16.0,17.0,71.0,251.0,320.0,396.0
1621,Patrick O'Sullivan,PATRICK.O'SULLIVAN,8470649,1985-02-01,23.0,C,F,L,EDM,20082009,R,19.0,346.47,18.24,29.96,2.0,1.0,3.0,6.0,59.0,75.0,90.0
1622,Patrick O'Sullivan,PATRICK.O'SULLIVAN,8470649,1985-02-01,23.0,C,F,L,L.A,20082009,R,62.0,1204.58,19.43,31.84,14.0,13.0,10.0,37.0,200.0,300.0,392.0
1623,Patrick Rissmiller,PATRICK.RISSMILLER,8470321,1978-10-26,29.0,L,F,L,NYR,20082009,R,2.0,18.42,9.21,15.35,0.0,0.0,0.0,0.0,2.0,2.0,3.0
1624,Patrick Sharp,PATRICK.SHARP,8469544,1981-12-27,26.0,R,F,R,CHI,20082009,R,61.0,1095.17,17.95,29.51,26.0,8.0,10.0,44.0,184.0,242.0,296.0
1625,Patrik Berglund,PATRIK.BERGLUND,8473534,1988-06-02,20.0,C,F,L,STL,20082009,R,76.0,1118.88,14.72,24.21,21.0,16.0,10.0,47.0,143.0,203.0,250.0
